id,name,alias,is_closed,review_count,price,rating,transactions,latitude,longitude,geometry,index_right,boro_code,boro_name,county_fip,ntacode,ntaname,shape_area,shape_leng,catlist,numcoffeemen,numreviews,fraccof,name_top5count
HUHw-U0AxAXjBg1Zf9HXCA,Think Coffee,think-coffee-new-york-4,False,232,$$,3.5,[],40.739551,-74.003078,POINT (-74.003078 40.739551),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,['coffee'],80.0,101,0.7920792079207921,other
HlWN2EkbjUDMk4Z77NvGhA,Pret A Manger,pret-a-manger-new-york-54,False,71,$,3.5,[],40.730090649215,-73.992283241662,POINT (-73.99228324166199 40.730090649215),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['breakfast_brunch', 'coffee', 'sandwiches']",24.0,70,0.3428571428571429,Pret A Manger
n28BZGX2d31uTKzeNfG7lQ,Mapi Espresso And Sandwich Bar,mapi-espresso-and-sandwich-bar-new-york,False,39,$,4.5,[],40.735620000000004,-73.99458,POINT (-73.99458 40.73562),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['breakfast_brunch', 'coffee', 'sandwiches']",19.0,38,0.5,other
hWNIU-r6lzdYAIs_fyaRkw,Starbucks,starbucks-new-york-153,False,216,$$,3.0,[],40.733209,-74.002787,POINT (-74.002787 40.733209),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,['coffee'],44.0,101,0.4356435643564357,Starbucks
dQ40Fc-19ot8kBi80YZxwA,Starbucks,starbucks-new-york-154,False,42,$,4.0,[],40.733677899999996,-74.006123,POINT (-74.006123 40.7336779),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,['coffee'],24.0,42,0.5714285714285714,Starbucks
tBs7FYL3166Qbi8Rfl1aqw,Juice & Joy Organic Coffee,juice-and-joy-organic-coffee-new-york,False,24,,4.5,"['pickup', 'delivery']",40.7345281158845,-73.99871181696649,POINT (-73.99871181696649 40.7345281158845),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['coffee', 'juicebars']",14.0,24,0.5833333333333334,other
r0Vl_AcBJaroj00BJ5BSoQ,Pret A Manger,pret-a-manger-new-york-43,False,66,$,3.5,[],40.7334654,-73.9913507,POINT (-73.9913507 40.7334654),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['breakfast_brunch', 'coffee', 'sandwiches']",26.0,64,0.40625,Pret A Manger
7E_aRWK6sx_jKm2LNmxpkQ,Kava Cafe,kava-cafe-new-york,False,116,$$,3.5,[],40.73897,-74.00794,POINT (-74.00794 40.73897),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['breakfast_brunch', 'coffee', 'sandwiches']",89.0,100,0.89,other
TvO9E0Eh2JmqfxAjilo8FQ,Joe Coffee Company,joe-coffee-company-new-york-2,False,347,$,4.0,[],40.7332972,-74.00056590000001,POINT (-74.00056590000001 40.7332972),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['coffee', 'coffeeroasteries']",88.0,101,0.8712871287128713,other
x8slUOJxMX2EJ0YUU0rrSg,Banter,banter-new-york-3,False,31,$$,4.5,"['delivery', 'pickup']",40.739135,-74.005738,POINT (-74.00573799999999 40.739135),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['breakfast_brunch', 'coffee', 'juicebars']",16.0,31,0.5161290322580645,other
jBn3NZmLK9uFT9QeeIcfvw,Irving Farm New York,irving-farm-new-york-new-york-14,False,86,$,3.0,"['delivery', 'pickup']",40.729582,-73.998846,POINT (-73.998846 40.729582),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['cafes', 'coffee', 'coffeeroasteries']",73.0,85,0.8588235294117647,other
WSByPZqVXL11um8WJYsLBg,Blue Bottle Coffee,blue-bottle-coffee-new-york-10,False,38,$,4.0,[],40.73403,-73.99252,POINT (-73.99252 40.73403),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,['coffee'],36.0,39,0.9230769230769232,other
Q6rXu0P-vQ23EipyFrsTnA,Starbucks Reserve,starbucks-reserve-new-york-3,False,38,$$,3.5,[],40.729941,-73.994227,POINT (-73.994227 40.729941),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,['coffee'],21.0,38,0.5526315789473685,other
K6x7wyqA2iOBjWIhMvOBVQ,Starbucks,starbucks-new-york-140,False,65,$,3.0,[],40.727212,-73.995485,POINT (-73.995485 40.727212),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,['coffee'],32.0,65,0.4923076923076923,Starbucks
hi40IRl__sowKdcNdE_3Ew,Joe Coffee Company,joe-coffee-company-new-york-3,False,324,$,4.0,[],40.735171394504704,-73.99326208671991,POINT (-73.99326208671991 40.7351713945047),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['coffee', 'coffeeroasteries']",93.0,102,0.9117647058823528,other
PU57uvvFmUIV4vbBCyVCOg,Bluestone Lane,bluestone-lane-new-york-8,False,167,$$,4.0,"['delivery', 'pickup']",40.73,-74.00283,POINT (-74.00283 40.73),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['breakfast_brunch', 'coffee', 'gluten_free']",53.0,100,0.53,other
X4w163aTz8T30XQbg0feRQ,Starbucks,starbucks-new-york-137,False,63,$,3.0,[],40.733082,-73.999734,POINT (-73.999734 40.733082),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,['coffee'],28.0,63,0.4444444444444444,Starbucks
UwXy03AuBH6LctT06wKHBg,Starbucks,starbucks-new-york-558,False,32,$$,3.5,[],40.73724392382921,-74.0016916992149,POINT (-74.0016916992149 40.73724392382921),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,['coffee'],17.0,30,0.5666666666666667,Starbucks
KIwcLEaPhCahMEFmOhONtA,Argo Tea Cafe,argo-tea-cafe-new-york-8,False,32,$$,3.0,[],40.7296697795391,-73.9954720437527,POINT (-73.9954720437527 40.7296697795391),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,['coffee'],11.0,32,0.34375,other
WB7nGJ383z_SxBdiGJmWKg,Peet's - Cap One,peets-cap-one-new-york,False,28,$$,3.5,[],40.734590000000004,-73.99097990000001,POINT (-73.99097990000001 40.73459),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,['coffee'],19.0,28,0.6785714285714286,other
NcW0OXCZuygYW4bjo5NjNw,Starbucks,starbucks-new-york-366,False,45,$$,3.0,[],40.730715000000004,-74.002585,POINT (-74.002585 40.730715),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,['coffee'],20.0,45,0.4444444444444444,Starbucks
koMg3uZQz7i5oEHbvCEsxw,The Marlton Espresso Bar,the-marlton-espresso-bar-new-york,False,15,$$,4.0,[],40.73257,-73.99685,POINT (-73.99684999999999 40.73257),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,['coffee'],8.0,15,0.5333333333333333,other
65VJnrsaHS6NZejxnnu23A,Starbucks,starbucks-new-york-392,False,101,$$,1.5,[],40.729569,-73.996229,POINT (-73.996229 40.729569),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,['coffee'],43.0,100,0.43,Starbucks
etMaXXhxsH8CVlJaww3jfw,Saturdays Surf NYC,saturdays-surf-nyc-new-york-2,False,33,$$$,3.0,[],40.73584,-74.0019,POINT (-74.00190000000001 40.73584),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['coffee', 'shoes', 'surfshop']",22.0,32,0.6875,other
FwUsZei8r9hqM1zEq9bD7A,Gregorys Coffee,gregorys-coffee-new-york-22,False,46,$$,4.0,"['pickup', 'delivery']",40.726890000000004,-73.99575,POINT (-73.99575 40.72689),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['bakeries', 'coffee']",35.0,46,0.7608695652173914,Gregorys Coffee
nRsJiG0K7H9YXIWMO2hltg,Le Pain Quotidien,le-pain-quotidien-new-york-131,False,151,$$,3.0,"['pickup', 'delivery']",40.732478,-73.996539,POINT (-73.996539 40.732478),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['bakeries', 'breakfast_brunch', 'coffee']",36.0,100,0.36,Le Pain Quotidien
Yjw3X1AElQmHhxwYHmgKzA,Starbucks,starbucks-new-york-307,False,58,$$,2.0,[],40.737046,-73.996526,POINT (-73.996526 40.737046),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,['coffee'],31.0,56,0.5535714285714286,Starbucks
TF18eL-pz9xNCIR0Oz2SQA,Starbucks,starbucks-new-york-222,False,34,$$,2.5,[],40.739360999999995,-74.002577,POINT (-74.002577 40.739361),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,['coffee'],20.0,34,0.5882352941176471,Starbucks
9J9z9QH-fzvVLGgYcMGAPg,Dunkin',dunkin-new-york-32,False,29,$,2.5,['delivery'],40.729156,-74.007202,POINT (-74.00720200000001 40.729156),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['coffee', 'donuts']",12.0,28,0.42857142857142855,Dunkin'
JUKtz0kO1H_sx4ANq2byrQ,Dunkin',dunkin-new-york-174,False,26,$,2.0,['delivery'],40.72943833,-73.99852833,POINT (-73.99852833 40.72943833),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['coffee', 'donuts']",14.0,26,0.5384615384615384,Dunkin'
-QyG_8hAE0osQ1oTMYffnw,Dunkin',dunkin-new-york-9,False,16,$,3.0,['delivery'],40.733692,-73.999138,POINT (-73.999138 40.733692),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['coffee', 'donuts']",8.0,16,0.5,Dunkin'
TRPh8_4PQLuIhobGTBWlrg,Dunkin',dunkin-new-york-136,False,19,$,2.5,['delivery'],40.73365,-74.00316,POINT (-74.00315999999999 40.73365),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['coffee', 'donuts']",6.0,20,0.3,Dunkin'
BGmcLg2phOrXQBQGMKnspg,Capital One Bank,capital-one-bank-new-york-77,False,25,$$,4.0,[],40.734614,-73.991079,POINT (-73.991079 40.734614),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['banks', 'coffee']",17.0,26,0.6538461538461539,other
YcgShWkrRpqGu1SOTUYKbw,Le Pain Quotidien,le-pain-quotidien-new-york-150,False,31,$$,3.0,"['pickup', 'delivery']",40.7296501282486,-74.0018302202225,POINT (-74.0018302202225 40.7296501282486),124,1.0,Manhattan,61,MN23,West Village,24970650.174000002,28621.650990900005,"['bakeries', 'breakfast_brunch', 'coffee']",12.0,31,0.3870967741935484,Le Pain Quotidien
pzqb1u_GeU-vkrk_KdFieQ,Brooklyn Roasting Company,brooklyn-roasting-company-brooklyn-2,False,524,$$,4.0,[],40.704228,-73.986241,POINT (-73.98624100000001 40.704228),149,3.0,Brooklyn,47,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,['coffee'],98.0,105,0.9333333333333332,other
KWC_KYP336tSFhAihd8plg,Bluestone Lane,bluestone-lane-brooklyn,False,164,$,4.0,"['pickup', 'delivery']",40.70078,-73.98842990000001,POINT (-73.98842990000001 40.70078),149,3.0,Brooklyn,47,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,"['breakfast_brunch', 'coffee', 'gluten_free']",78.0,102,0.7647058823529411,other
o9Ipm--aunOX5BbcKY4ENw,FEED Shop & Cafe,feed-shop-and-cafe-brooklyn-2,False,18,,4.0,[],40.703402000000004,-73.99141,POINT (-73.99141 40.703402),149,3.0,Brooklyn,47,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,"['accessories', 'coffee', 'jewelry']",17.0,19,0.8947368421052632,other
rw2k25-47ETweckMYE4A8A,Brooklyn Roasting Company,brooklyn-roasting-company-brooklyn-11,False,24,$$,4.0,[],40.702909999999996,-73.9894599,POINT (-73.9894599 40.70291),149,3.0,Brooklyn,47,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,['coffee'],19.0,24,0.7916666666666666,other
wMYocgxx-pPbFFYPFYND5g,One Girl Cookies,one-girl-cookies-brooklyn-3,False,251,$$,3.5,[],40.703327,-73.990368,POINT (-73.990368 40.703327),149,3.0,Brooklyn,47,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,"['bakeries', 'coffee', 'cupcakes']",54.0,103,0.5242718446601942,other
qcnoyytlFIuqlcjDXkXJiw,Starbucks,starbucks-brooklyn-21,False,67,$$,2.5,[],40.702668,-73.990806294802,POINT (-73.990806294802 40.702668),149,3.0,Brooklyn,47,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,['coffee'],29.0,67,0.4328358208955224,Starbucks
E6h-sMLmF86cuituw5zYxw,Starbucks,starbucks-brooklyn-6,False,133,$$,2.5,[],40.694047,-73.9867893,POINT (-73.9867893 40.694047),149,3.0,Brooklyn,47,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,['coffee'],46.0,100,0.46,Starbucks
IY8HhDLbJGfHLL8GhaUicw,Starbucks,starbucks-brooklyn-40,False,46,$$,2.5,[],40.694975,-73.982911,POINT (-73.982911 40.694975),149,3.0,Brooklyn,47,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,['coffee'],24.0,45,0.5333333333333333,Starbucks
qzdCvtgpCDjNVV_zRJB5EQ,Voyager Espresso,voyager-espresso-new-york,False,130,$,4.5,"['pickup', 'delivery']",40.708872,-74.006695,POINT (-74.00669499999999 40.708872),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['coffee', 'salad', 'sandwiches']",92.0,100,0.92,other
wWhZvkaFrntlSf1CWvD1Zw,Cafe Patoro,cafe-patoro-new-york,False,170,$,4.5,"['pickup', 'delivery']",40.7072720974983,-74.0023160353303,POINT (-74.0023160353303 40.7072720974983),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['bakeries', 'brazilian', 'coffee']",73.0,100,0.73,other
-MDpSeMiCsvfz9TueedWwg,La Colombe Coffee,la-colombe-coffee-new-york-3,False,161,$$,4.5,[],40.7056896627839,-74.0083486272612,POINT (-74.0083486272612 40.7056896627839),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],89.0,101,0.8811881188118812,other
aZ0S4F4RG3b4sYkkZbzwkw,PROOF Coffee Roasters,proof-coffee-roasters-new-york,False,107,$,4.5,['pickup'],40.709487,-74.008651,POINT (-74.008651 40.709487),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['cafes', 'coffee', 'desserts']",92.0,100,0.92,other
l29pVn4RfU9xYMggiIVOcg,R & R Coffee,r-and-r-coffee-new-york,False,208,$,4.0,[],40.708911900000004,-74.00547790000002,POINT (-74.00547790000002 40.7089119),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['bagels', 'coffee']",84.0,101,0.8316831683168316,other
0EHlocaJGVHPENeILaubUg,Financier Patisserie,financier-patisserie-new-york-34,False,374,$$,4.0,[],40.704494,-74.0098782,POINT (-74.0098782 40.704494),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['cakeshop', 'coffee']",42.0,101,0.4158415841584158,other
8IcowtkuaPf3ZoXIGiNvqg,Blue Bottle Coffee,blue-bottle-coffee-new-york-11,False,102,$,4.5,[],40.710715,-74.0123300674591,POINT (-74.0123300674591 40.710715),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],89.0,100,0.89,other
uQ4HZzNarBBNcTKZSIY-vA,Black Fox Coffee,black-fox-coffee-new-york,False,194,$$,4.0,[],40.7063449,-74.0076944,POINT (-74.00769440000001 40.7063449),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['cafes', 'coffee', 'sandwiches']",82.0,102,0.8039215686274509,other
mAcKwdWBshMJ2f2bEdE0Zw,Financier Patisserie,financier-patisserie-new-york-35,False,252,$$,3.5,[],40.707269000000004,-74.00822099999998,POINT (-74.00822099999998 40.707269),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['cakeshop', 'coffee', 'customcakes']",44.0,100,0.44,other
xs6umHYXU6S5oGEFY_VNsQ,Bean & Bean,bean-and-bean-new-york,False,175,$$,4.0,[],40.7073064192213,-74.0122090517805,POINT (-74.0122090517805 40.7073064192213),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],83.0,100,0.83,other
UWJe1NV-dtzrDLzKneJFOQ,Gregorys Coffee,gregorys-coffee-new-york-8,False,151,$$,4.0,"['pickup', 'delivery']",40.706075299999995,-74.0128671,POINT (-74.01286709999999 40.7060753),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],82.0,101,0.8118811881188119,Gregorys Coffee
ejZjFbR_Z3He5pi699eJKg,Birch Coffee,birch-coffee-new-york-10,False,70,$$,4.0,[],40.71084000000001,-74.005672,POINT (-74.005672 40.71084000000001),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],63.0,70,0.9,other
j8qdGKAOq6Jz9B3pZsBqDw,Manon Café,manon-café-new-york-2,False,46,$,4.5,[],40.7085915,-74.0108032,POINT (-74.0108032 40.7085915),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['belgian', 'coffee']",40.0,46,0.8695652173913043,other
fWLn82zNx-xbScn_nsKqYQ,Ground Central,ground-central-new-york-5,False,103,$,4.0,[],40.70361,-74.01038,POINT (-74.01038 40.70361),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['coffee', 'sandwiches']",91.0,100,0.91,other
xKzot1NY6ISEwmN2y5HRdA,Latte Art,latte-art-new-york,False,103,$,4.0,"['pickup', 'delivery']",40.704208,-74.01209399999998,POINT (-74.01209399999998 40.704208),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],88.0,100,0.88,other
HeUybDgFArjeLwdTTiaRTQ,Leonidas,leonidas-new-york-3,False,68,$$,4.0,[],40.705099,-74.009476,POINT (-74.00947600000001 40.705099),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['candy', 'coffee']",37.0,68,0.5441176470588235,other
Sq-1bmvA_jypgubzakledA,Konditori,konditori-new-york-8,False,53,$,4.0,"['pickup', 'delivery']",40.70947,-74.00671,POINT (-74.00671 40.70947),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['bagels', 'bakeries', 'coffee']",41.0,54,0.7592592592592593,other
jniZaiTDALOVQfNkg_S9gg,787 Coffee,787-coffee-new-york-5,False,17,,5.0,"['pickup', 'delivery']",40.703511999999996,-74.010864,POINT (-74.010864 40.703512),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['coffee', 'empanadas']",14.0,17,0.8235294117647058,other
m-G-0zB7Gqdh9_cOGHeq1w,Pisillo Italian Cafe,pisillo-italian-cafe-new-york-3,False,30,$$,4.5,[],40.710559,-74.007576,POINT (-74.007576 40.710559),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['bakeries', 'coffee']",23.0,31,0.7419354838709677,other
rYl_R-UILYqA6vYsbNwLsg,Joe Coffee Company,joe-coffee-company-new-york-14,False,23,$$,4.0,[],40.712628414774606,-74.01281984868771,POINT (-74.01281984868771 40.71262841477461),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['coffee', 'coffeeroasteries']",23.0,23,1.0,other
wNG7nfVEqPPTiQwQ3uIXjA,JOE & THE JUICE,joe-and-the-juice-new-york-9,False,131,$,3.0,[],40.7127629242971,-74.0134200453758,POINT (-74.0134200453758 40.7127629242971),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['cafes', 'coffee', 'juicebars']",40.0,102,0.392156862745098,other
j6nTfbYavGVsJKxz6bte6w,Starbucks,starbucks-new-york-214,False,56,$,3.5,[],40.71018,-74.00799,POINT (-74.00799000000001 40.71018),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],21.0,58,0.3620689655172414,Starbucks
pTv4RDll3N_CGG3BwtEctg,Starbucks,starbucks-new-york-395,False,48,$,3.0,[],40.711619,-74.006730001524,POINT (-74.00673000152401 40.711619),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],25.0,48,0.5208333333333334,Starbucks
O6LArju5DvLrGNrvErieVA,Bluestone Lane,bluestone-lane-new-york-11,False,250,$,4.0,[],40.7063436944471,-74.01182954299159,POINT (-74.01182954299159 40.7063436944471),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['breakfast_brunch', 'coffee', 'gluten_free']",75.0,100,0.75,other
cphmn2tFViNqhEITa0c0mg,Cafe Grumpy,cafe-grumpy-new-york-12,False,35,$$,3.5,[],40.703959999999995,-74.01196,POINT (-74.01196 40.70396),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],31.0,35,0.8857142857142857,other
FrigBgxfxMxwPJNq-hAr0Q,Starbucks,starbucks-new-york-295,False,44,$$,3.0,[],40.708758,-74.011055,POINT (-74.011055 40.708758),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],16.0,43,0.372093023255814,Starbucks
Ftrk-Rx1i3okzxnQNuLcnw,Starbucks,starbucks-new-york-143,False,82,$$,2.5,[],40.705162,-74.01133,POINT (-74.01133 40.705162),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],40.0,81,0.4938271604938271,Starbucks
yusb2r9kYEbQ9VPK7q2ULg,Pret A Manger,pret-a-manger-new-york-81,False,17,,3.5,[],40.7105996,-74.00818000000002,POINT (-74.00818000000002 40.7105996),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['breakfast_brunch', 'coffee', 'sandwiches']",8.0,17,0.4705882352941176,Pret A Manger
CszSAlKolUeJ0-IaRDL0YQ,Starbucks,starbucks-new-york-345,False,60,$$,2.5,[],40.71091,-74.010363,POINT (-74.010363 40.71091),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],23.0,59,0.3898305084745763,Starbucks
rPXlTqHLYKcXyADOeqzwbg,Starbucks,starbucks-new-york-189,False,68,$$,2.5,[],40.704345,-74.0130866,POINT (-74.01308659999999 40.704345),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],27.0,66,0.4090909090909091,Starbucks
9SA6MazvA6lXqTpM-ZlYIA,Starbucks,starbucks-new-york-404,False,45,$$,2.5,[],40.708790408872105,-74.00934518650821,POINT (-74.00934518650821 40.7087904088721),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],24.0,45,0.5333333333333333,Starbucks
OuNYQaqEJjkBHRdnC-4HOw,Starbucks,starbucks-new-york-381,False,31,$$,3.0,[],40.708413,-74.007387,POINT (-74.00738699999999 40.708413),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],16.0,31,0.5161290322580645,Starbucks
Vl3ticJO_730wIi5L-gcRQ,Gregorys Coffee,gregorys-coffee-new-york-9,False,72,$,4.0,"['delivery', 'pickup']",40.70525,-74.00675,POINT (-74.00675 40.70525),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],61.0,73,0.8356164383561644,Gregorys Coffee
VGMdcAn34GeasB4arA8XUA,Starbucks,starbucks-new-york-217,False,47,$,2.5,[],40.707122,-74.004971,POINT (-74.004971 40.707122),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],24.0,48,0.5,Starbucks
27zT7TEOMJi85Z3iHddDxA,Dunkin',dunkin-new-york-15,False,23,$,3.0,[],40.71,-74.0102,POINT (-74.0102 40.71),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['coffee', 'donuts']",18.0,23,0.7826086956521741,Dunkin'
hh2T5aLJsSjpHvPRcQxIJw,Starbucks,starbucks-new-york-511,False,27,$$,3.0,[],40.712117,-74.01087,POINT (-74.01087 40.712117),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],14.0,27,0.5185185185185185,Starbucks
7AlGQ0kJgYFz3xCW_rj2LQ,Starbucks,starbucks-new-york-346,False,20,$$,3.0,[],40.706154999999995,-74.008696,POINT (-74.008696 40.706155),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],8.0,20,0.4,Starbucks
C0EKm9V9QI2R47QkRWA5aQ,Starbucks,starbucks-new-york-290,False,39,$,2.5,[],40.704790700000004,-74.007159,POINT (-74.007159 40.7047907),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],16.0,39,0.41025641025641024,Starbucks
YAT6W31Waw6C8cm0iSB7AA,Gregorys Coffee,gregorys-coffee-new-york-10,False,63,$$,4.0,"['pickup', 'delivery']",40.7043246187963,-74.0117003847385,POINT (-74.0117003847385 40.7043246187963),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],50.0,63,0.7936507936507936,Gregorys Coffee
7IB10WZaS3-9KN6v4zzmVw,Dunkin',dunkin-new-york-28,False,15,$,3.0,['delivery'],40.7089185,-74.0093025,POINT (-74.0093025 40.7089185),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['coffee', 'donuts']",6.0,16,0.375,Dunkin'
_H9AnQkr5VtOiykNnxcQlQ,Starbucks,starbucks-new-york-567,False,28,$$,2.5,[],40.706487,-74.006685,POINT (-74.006685 40.706487),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],16.0,28,0.5714285714285714,Starbucks
t03ZbaLQP3MrMuUGb6MQdw,Starbucks,starbucks-new-york-506,False,46,$$,2.0,[],40.704653,-74.009001,POINT (-74.009001 40.704653),80,1.0,Manhattan,61,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee'],17.0,46,0.3695652173913043,Starbucks
