id,name,alias,is_closed,review_count,price,rating,transactions,latitude,longitude,geometry,index_right,boro_code,boro_name,county_fip,ntacode,ntaname,shape_area,shape_leng,catlist
PW3ty0qUsqcLHKfFlhY-7A,11th Street Cafe,11th-street-cafe-new-york,False,145,$$,4.0,"['pickup', 'delivery']",40.735778901325,-74.007258262333,POINT (-74.007258262333 40.735778901325),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['breakfast_brunch', 'coffee', 'sandwiches']"
sfmi3mO_Kf__n89SznOy6g,Starbucks,starbucks-new-york-134,False,217,$$,3.0,[],40.730017,-73.991547,POINT (-73.991547 40.730017),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
Z5XlmY9aLDsXaFteykA3XA,Möge Tee Greenwich Village,möge-tee-greenwich-village-new-york-4,False,20,,4.5,"['pickup', 'delivery']",40.728499,-74.000475,POINT (-74.00047499999999 40.728499),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['bubbletea', 'coffee']"
HUHw-U0AxAXjBg1Zf9HXCA,Think Coffee,think-coffee-new-york-4,False,232,$$,3.5,[],40.739551,-74.003078,POINT (-74.003078 40.739551),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
HlWN2EkbjUDMk4Z77NvGhA,Pret A Manger,pret-a-manger-new-york-54,False,71,$,3.5,[],40.730090649215,-73.992283241662,POINT (-73.99228324166199 40.730090649215),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['breakfast_brunch', 'coffee', 'sandwiches']"
n28BZGX2d31uTKzeNfG7lQ,Mapi Espresso And Sandwich Bar,mapi-espresso-and-sandwich-bar-new-york,False,39,$,4.5,[],40.73562,-73.99458,POINT (-73.99458 40.73562),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['breakfast_brunch', 'coffee', 'sandwiches']"
hWNIU-r6lzdYAIs_fyaRkw,Starbucks,starbucks-new-york-153,False,216,$$,3.0,[],40.733209,-74.002787,POINT (-74.002787 40.733209),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
vUNAqTXcfCNjHMM1ts7NtA,Ariccia,ariccia-new-york,False,13,,5.0,"['pickup', 'delivery']",40.7291099,-74.00342890000002,POINT (-74.00342890000002 40.7291099),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['coffee', 'sandwiches']"
dQ40Fc-19ot8kBi80YZxwA,Starbucks,starbucks-new-york-154,False,42,$,4.0,[],40.7336779,-74.006123,POINT (-74.006123 40.7336779),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
tBs7FYL3166Qbi8Rfl1aqw,Juice & Joy Organic Coffee,juice-and-joy-organic-coffee-new-york,False,24,,4.5,"['pickup', 'delivery']",40.7345281158845,-73.99871181696649,POINT (-73.99871181696649 40.7345281158845),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['coffee', 'juicebars']"
r0Vl_AcBJaroj00BJ5BSoQ,Pret A Manger,pret-a-manger-new-york-43,False,66,$,3.5,[],40.7334654,-73.9913507,POINT (-73.9913507 40.7334654),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['breakfast_brunch', 'coffee', 'sandwiches']"
7E_aRWK6sx_jKm2LNmxpkQ,Kava Cafe,kava-cafe-new-york,False,116,$$,3.5,[],40.73897,-74.00794,POINT (-74.00794 40.73897),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['breakfast_brunch', 'coffee', 'sandwiches']"
TvO9E0Eh2JmqfxAjilo8FQ,Joe Coffee Company,joe-coffee-company-new-york-2,False,347,$,4.0,[],40.7332972,-74.00056590000001,POINT (-74.00056590000001 40.7332972),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['coffee', 'coffeeroasteries']"
x8slUOJxMX2EJ0YUU0rrSg,Banter,banter-new-york-3,False,31,$$,4.5,"['delivery', 'pickup']",40.739135,-74.005738,POINT (-74.00573799999999 40.739135),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['breakfast_brunch', 'coffee', 'juicebars']"
jBn3NZmLK9uFT9QeeIcfvw,Irving Farm New York,irving-farm-new-york-new-york-14,False,86,$,3.0,"['delivery', 'pickup']",40.729582,-73.998846,POINT (-73.998846 40.729582),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['cafes', 'coffee', 'coffeeroasteries']"
WSByPZqVXL11um8WJYsLBg,Blue Bottle Coffee,blue-bottle-coffee-new-york-10,False,38,$,4.0,[],40.73403,-73.99252,POINT (-73.99252 40.73403),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
Q6rXu0P-vQ23EipyFrsTnA,Starbucks Reserve,starbucks-reserve-new-york-3,False,38,$$,3.5,[],40.729941,-73.994227,POINT (-73.994227 40.729941),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
K6x7wyqA2iOBjWIhMvOBVQ,Starbucks,starbucks-new-york-140,False,65,$,3.0,[],40.727212,-73.995485,POINT (-73.995485 40.727212),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
hi40IRl__sowKdcNdE_3Ew,Joe Coffee Company,joe-coffee-company-new-york-3,False,324,$,4.0,[],40.735171394504704,-73.99326208671991,POINT (-73.99326208671991 40.7351713945047),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['coffee', 'coffeeroasteries']"
uIYDl35ZUKyfUCa0ERjAXA,Grab & Go,grab-and-go-new-york,False,26,$,4.0,"['delivery', 'pickup']",40.7331,-73.99955,POINT (-73.99955 40.7331),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['coffee', 'convenience']"
PU57uvvFmUIV4vbBCyVCOg,Bluestone Lane,bluestone-lane-new-york-8,False,167,$$,4.0,"['delivery', 'pickup']",40.73,-74.00283,POINT (-74.00283 40.73),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['breakfast_brunch', 'coffee', 'gluten_free']"
X4w163aTz8T30XQbg0feRQ,Starbucks,starbucks-new-york-137,False,63,$,3.0,[],40.733082,-73.999734,POINT (-73.999734 40.733082),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
UwXy03AuBH6LctT06wKHBg,Starbucks,starbucks-new-york-558,False,32,$$,3.5,[],40.73724392382921,-74.0016916992149,POINT (-74.0016916992149 40.73724392382921),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
KIwcLEaPhCahMEFmOhONtA,Argo Tea Cafe,argo-tea-cafe-new-york-8,False,32,$$,3.0,[],40.7296697795391,-73.9954720437527,POINT (-73.9954720437527 40.7296697795391),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
WB7nGJ383z_SxBdiGJmWKg,Peet's - Cap One,peets-cap-one-new-york,False,28,$$,3.5,[],40.73459,-73.99097990000001,POINT (-73.99097990000001 40.73459),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
NcW0OXCZuygYW4bjo5NjNw,Starbucks,starbucks-new-york-366,False,45,$$,3.0,[],40.730715,-74.002585,POINT (-74.002585 40.730715),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
koMg3uZQz7i5oEHbvCEsxw,The Marlton Espresso Bar,the-marlton-espresso-bar-new-york,False,15,$$,4.0,[],40.73257,-73.99685,POINT (-73.99684999999999 40.73257),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
Frk0bX-y3R94lPIx7CzLmA,Le Pain Quotidien,le-pain-quotidien-new-york-130,False,111,$$,3.5,"['pickup', 'delivery']",40.7262963043055,-73.99507239460941,POINT (-73.99507239460941 40.7262963043055),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['bakeries', 'breakfast_brunch', 'coffee']"
r1Ecxiacbm1MyzjKkAaZhg,Gasoline Alley Coffee,gasoline-alley-coffee-new-york-4,False,8,,5.0,[],40.739875,-74.0033659,POINT (-74.00336590000001 40.739875),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
12LbRWd99KDLBTMrq_YuZA,Le Pain Quotidien,le-pain-quotidien-new-york-162,False,191,$$,3.5,"['delivery', 'pickup']",40.7326496,-73.99143666028971,POINT (-73.99143666028971 40.7326496),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['bakeries', 'breakfast_brunch', 'coffee']"
V5Vn2O88f8Dbk9UifrZ1jg,Choco Love Nuts,choco-love-nuts-new-york-2,False,7,,4.5,[],40.737319,-73.997499,POINT (-73.997499 40.737319),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['coffee', 'desserts', 'turkish']"
Dntkg2mLT0Tyc_AdKQMogw,Saltwater Coffee,saltwater-coffee-new-york-2,False,8,,4.5,[],40.7327,-73.99984,POINT (-73.99984000000001 40.7327),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
65VJnrsaHS6NZejxnnu23A,Starbucks,starbucks-new-york-392,False,101,$$,1.5,[],40.729569,-73.996229,POINT (-73.996229 40.729569),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
etMaXXhxsH8CVlJaww3jfw,Saturdays Surf NYC,saturdays-surf-nyc-new-york-2,False,33,$$$,3.0,[],40.73584,-74.0019,POINT (-74.00190000000001 40.73584),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['coffee', 'shoes', 'surfshop']"
FwUsZei8r9hqM1zEq9bD7A,Gregorys Coffee,gregorys-coffee-new-york-22,False,46,$$,4.0,"['pickup', 'delivery']",40.72689,-73.99575,POINT (-73.99575 40.72689),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['bakeries', 'coffee']"
nRsJiG0K7H9YXIWMO2hltg,Le Pain Quotidien,le-pain-quotidien-new-york-131,False,151,$$,3.0,"['pickup', 'delivery']",40.732478,-73.996539,POINT (-73.996539 40.732478),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['bakeries', 'breakfast_brunch', 'coffee']"
FDMlHjXYMorI7KbQq-KaLg,MudCoffee Truck,mudcoffee-truck-new-york,False,5,$,4.5,[],40.73362,-74.00279,POINT (-74.00279 40.73362),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
Yjw3X1AElQmHhxwYHmgKzA,Starbucks,starbucks-new-york-307,False,58,$$,2.0,[],40.737046,-73.996526,POINT (-73.996526 40.737046),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
TF18eL-pz9xNCIR0Oz2SQA,Starbucks,starbucks-new-york-222,False,34,$$,2.5,[],40.739361,-74.002577,POINT (-74.002577 40.739361),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
9J9z9QH-fzvVLGgYcMGAPg,Dunkin',dunkin-new-york-32,False,29,$,2.5,['delivery'],40.729156,-74.007202,POINT (-74.00720200000001 40.729156),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['coffee', 'donuts']"
JUKtz0kO1H_sx4ANq2byrQ,Dunkin',dunkin-new-york-174,False,26,$,2.0,['delivery'],40.72943833,-73.99852833,POINT (-73.99852833 40.72943833),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['coffee', 'donuts']"
fdhEVBnpcKCKzUvEfgDQ0g,The Bean,the-bean-new-york-15,False,9,,3.5,"['pickup', 'delivery']",40.73166060000001,-73.99167270000002,POINT (-73.99167270000002 40.73166060000001),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
OSKlFeDJUazN2RPTM9-OtA,Abingdon Market,abingdon-market-new-york,False,8,$$$,4.0,[],40.736930847168004,-74.00531005859379,POINT (-74.00531005859379 40.736930847168),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['bagels', 'coffee', 'grocery']"
-QyG_8hAE0osQ1oTMYffnw,Dunkin',dunkin-new-york-9,False,16,$,3.0,['delivery'],40.733692,-73.999138,POINT (-73.999138 40.733692),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['coffee', 'donuts']"
TRPh8_4PQLuIhobGTBWlrg,Dunkin',dunkin-new-york-136,False,19,$,2.5,['delivery'],40.73365,-74.00316,POINT (-74.00315999999999 40.73365),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['coffee', 'donuts']"
z0l0If3pOKjwK9DbSrdIZA,Oakberry Açaí Bar,oakberry-açaí-bar-new-york-2,False,2,,5.0,"['pickup', 'delivery']",40.72992,-74.000282,POINT (-74.000282 40.72992),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['acaibowls', 'coffee']"
fpwWGdAZOy9WFZw-GCemXQ,JOE & THE JUICE,joe-and-the-juice-new-york-33,False,22,,2.0,[],40.73501,-74.00627,POINT (-74.00627 40.73501),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['cafes', 'coffee', 'juicebars']"
BGmcLg2phOrXQBQGMKnspg,Capital One Bank,capital-one-bank-new-york-77,False,25,$$,4.0,[],40.734614,-73.991079,POINT (-73.991079 40.734614),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['banks', 'coffee']"
YcgShWkrRpqGu1SOTUYKbw,Le Pain Quotidien,le-pain-quotidien-new-york-150,False,31,$$,3.0,"['pickup', 'delivery']",40.7296501282486,-74.0018302202225,POINT (-74.0018302202225 40.7296501282486),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['bakeries', 'breakfast_brunch', 'coffee']"
nCfaUM3XLAKs_gjX-9ZbJA,Heart of Tea,heart-of-tea-manhattan,False,1,,5.0,[],40.7286033630371,-73.9919738769531,POINT (-73.9919738769531 40.7286033630371),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
rUQ6-9CaSSyRupf8ZjBusw,Sosnoff Cafe,sosnoff-cafe-new-york,False,3,$,3.0,[],40.7289699,-73.99628,POINT (-73.99628 40.7289699),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
rGHg4bWBMf8alvlVPfz_Xg,Dunkin',dunkin-new-york-120,False,9,$,2.0,['delivery'],40.73096431825871,-73.99356612630059,POINT (-73.99356612630059 40.73096431825871),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['coffee', 'donuts']"
qLcYigT-b4jnfT0c0BEqbQ,Think Coffee,think-coffee-new-york-8,False,6,$$,3.0,[],40.73813,-74.00103,POINT (-74.00103 40.73813),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
SU4d6mW0K9pzQvjnzizXDw,The Original Espresso Bar,the-original-espresso-bar-new-york,False,1,,5.0,[],40.7332652,-74.00508409999998,POINT (-74.00508409999998 40.7332652),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['bars', 'coffee']"
DlntgeFGEfzlQNkeZrk6zQ,Kudo Beans,kudo-beans-new-york-3,False,3,,3.5,[],40.73115,-74.00176,POINT (-74.00176 40.73115),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
1Ik8VQxUa0aDbc1KzrxLRg,Caffe Aronne,caffe-aronne-manhattan,False,1,,5.0,[],40.738383,-74.001991,POINT (-74.001991 40.738383),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
KIJX1U-O8cKn4rk5PKAj6Q,Maman,maman-new-york-8,False,2,,4.0,[],40.74062,-74.00734,POINT (-74.00734 40.74062),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
A1wBXvY05MKOzQScEsggrQ,Jacks's Coffee,jackss-coffee-new-york,False,1,,4.0,[],40.7345,-74.00071,POINT (-74.00071 40.7345),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
rm_8YIfJOCR17K9Xbdh57g,Mo's Express Coffee and Tea Bar,mos-express-coffee-and-tea-bar-new-york,False,1,$,3.0,[],40.72881,-73.99506,POINT (-73.99506 40.72881),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['bagels', 'coffee']"
t0D3-JineJXboFLn4je_tg,Friend's Café & Deli,friends-café-and-deli-new-york-2,False,1,,3.0,[],40.73046706616879,-73.9949516952038,POINT (-73.9949516952038 40.73046706616879),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
1MKwdUlUXCyOnhXzymhXaw,Peet's Coffee and Tea,peets-coffee-and-tea-new-york-2,False,2,,2.0,[],40.7299306,-73.9976703,POINT (-73.9976703 40.7299306),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
43viL4nGzaYU3IvYZpp6BQ,Milo Coffee Shop,milo-coffee-shop-new-york,False,1,,4.0,[],40.73823,-74.010797,POINT (-74.010797 40.73823),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['bakeries', 'coffee', 'sandwiches']"
oWVZB3ai6GlPeK7SlYmm5Q,Blue Bottle Coffee,blue-bottle-coffee-new-york-19,False,8,,3.0,[],40.729861,-73.99260500000003,POINT (-73.99260500000003 40.729861),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
tCTqd3PCNQyUAXwvfCNqZw,Dunkin',dunkin-new-york-129,False,4,$,1.5,['delivery'],40.73602,-73.99404,POINT (-73.99404 40.73602),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,"['coffee', 'donuts']"
VTzHF9ZKgS2WoLukRfNTmA,Java Works,java-works-new-york,False,1,,1.0,[],40.72946,-73.99356999999998,POINT (-73.99356999999998 40.72946),124,1.0,Manhattan,061,MN23,West Village,24970650.174,28621.6509909,['coffee']
pzqb1u_GeU-vkrk_KdFieQ,Brooklyn Roasting Company,brooklyn-roasting-company-brooklyn-2,False,524,$$,4.0,[],40.704228,-73.986241,POINT (-73.98624100000001 40.704228),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,['coffee']
nyxmTe-It-tzfagvjkge1g,Burrow,burrow-brooklyn,False,78,$,4.5,[],40.7027217,-73.9868878,POINT (-73.98688780000001 40.7027217),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,"['cakeshop', 'coffee', 'desserts']"
GLf8_rOnkszkGmPAiMzO9Q,Bread & Spread,bread-and-spread-dumbo,False,146,$$,4.5,"['pickup', 'delivery']",40.7025945,-73.98691190000002,POINT (-73.98691190000002 40.7025945),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,"['breakfast_brunch', 'coffee', 'sandwiches']"
KWC_KYP336tSFhAihd8plg,Bluestone Lane,bluestone-lane-brooklyn,False,164,$,4.0,"['pickup', 'delivery']",40.70078,-73.98842990000001,POINT (-73.98842990000001 40.70078),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,"['breakfast_brunch', 'coffee', 'gluten_free']"
bG68AUaOLsxqWKZ1iN-Ikg,Bridge Coffee Shop,bridge-coffee-shop-new-york,False,28,$,4.5,[],40.702217102050795,-73.9844665527344,POINT (-73.9844665527344 40.7022171020508),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,"['coffee', 'latin']"
o9Ipm--aunOX5BbcKY4ENw,FEED Shop & Cafe,feed-shop-and-cafe-brooklyn-2,False,18,,4.0,[],40.703402,-73.99141,POINT (-73.99141 40.703402),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,"['accessories', 'coffee', 'jewelry']"
rw2k25-47ETweckMYE4A8A,Brooklyn Roasting Company,brooklyn-roasting-company-brooklyn-11,False,24,$$,4.0,[],40.70291,-73.9894599,POINT (-73.9894599 40.70291),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,['coffee']
wMYocgxx-pPbFFYPFYND5g,One Girl Cookies,one-girl-cookies-brooklyn-3,False,251,$$,3.5,[],40.703327,-73.990368,POINT (-73.990368 40.703327),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,"['bakeries', 'coffee', 'cupcakes']"
qcnoyytlFIuqlcjDXkXJiw,Starbucks,starbucks-brooklyn-21,False,67,$$,2.5,[],40.702668,-73.990806294802,POINT (-73.990806294802 40.702668),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,['coffee']
E6h-sMLmF86cuituw5zYxw,Starbucks,starbucks-brooklyn-6,False,133,$$,2.5,[],40.694047,-73.9867893,POINT (-73.9867893 40.694047),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,['coffee']
7XglHMuiV6q7BWkpjP2HWg,ITO En,ito-en-brooklyn,False,7,$$$,4.5,[],40.70403510000001,-73.98672380000002,POINT (-73.98672380000002 40.70403510000001),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,['coffee']
xAvwjM0F5LN9g3yFsk9e0w,Starbucks,starbucks-brooklyn-78,False,9,$$,4.0,[],40.702818,-73.993666,POINT (-73.993666 40.702818),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,['coffee']
-qB7NXkD8xAJwsAfTIdXHA,Lavatera Grill Dumbo,lavatera-grill-dumbo-brooklyn,False,14,,3.5,"['delivery', 'pickup']",40.70274000000001,-73.99355,POINT (-73.99355 40.70274000000001),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,"['bars', 'coffee', 'mediterranean']"
yr5X9nqEFfCdJ7NQ7vazNw,Boba Dumbo,boba-dumbo-brooklyn,False,8,,4.0,"['delivery', 'pickup']",40.703444,-73.986868,POINT (-73.986868 40.703444),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,"['bubbletea', 'coffee', 'icecream']"
ATQDTQu3SsCetuG-byzOFg,Cafe Gitane,cafe-gitane-brooklyn,False,7,,4.5,"['delivery', 'pickup']",40.7028272982236,-73.9812811999999,POINT (-73.9812811999999 40.7028272982236),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,"['coffee', 'french', 'moroccan']"
IY8HhDLbJGfHLL8GhaUicw,Starbucks,starbucks-brooklyn-40,False,46,$$,2.5,[],40.694975,-73.982911,POINT (-73.982911 40.694975),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,['coffee']
Qu9J_yrZnq07RsnwYEYdtQ,DGGD Coffee Shop,dggd-coffee-shop-downtown-brooklyn,False,5,$,4.5,[],40.693750865226896,-73.9871062338352,POINT (-73.98710623383521 40.6937508652269),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,['coffee']
GiNtxbOeh9wbFrUjiatEEg,Swallow Cafe,swallow-cafe-brooklyn-4,False,1,,3.0,[],40.70208,-73.99018000000002,POINT (-73.99018000000002 40.70208),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,['coffee']
xTPiy3_fzLMbaPbjDlw1EA,The Hut,the-hut-brooklyn-2,False,1,,4.0,[],40.6936600044545,-73.9844270724447,POINT (-73.9844270724447 40.6936600044545),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,"['coffee', 'streetvendors']"
6e7c_XBLAMM43evPRZjx7w,Assem's Coffee Truck,assems-coffee-truck-new-york,False,1,,5.0,[],40.69347,-73.99051999999998,POINT (-73.99051999999998 40.69347),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,"['coffee', 'foodtrucks']"
DBxT8YtGRPQWt8EXpNuHIw,Audrey's Coffee & Sandwich Shop,audreys-coffee-and-sandwich-shop-brooklyn,False,1,,1.0,[],40.6928732246161,-73.9886679500341,POINT (-73.9886679500341 40.6928732246161),149,3.0,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28477918.5654,32542.899936,"['coffee', 'delis']"
qzdCvtgpCDjNVV_zRJB5EQ,Voyager Espresso,voyager-espresso-new-york,False,130,$,4.5,"['pickup', 'delivery']",40.708872,-74.006695,POINT (-74.00669499999999 40.708872),80,1.0,Manhattan,061,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['coffee', 'salad', 'sandwiches']"
wWhZvkaFrntlSf1CWvD1Zw,Cafe Patoro,cafe-patoro-new-york,False,170,$,4.5,"['pickup', 'delivery']",40.7072720974983,-74.0023160353303,POINT (-74.0023160353303 40.7072720974983),80,1.0,Manhattan,061,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['bakeries', 'brazilian', 'coffee']"
-MDpSeMiCsvfz9TueedWwg,La Colombe Coffee,la-colombe-coffee-new-york-3,False,161,$$,4.5,[],40.7056896627839,-74.0083486272612,POINT (-74.0083486272612 40.7056896627839),80,1.0,Manhattan,061,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,['coffee']
Dq_KwjD7WpGmgrXiu0qEOg,Made Fresh Daily,made-fresh-daily-new-york,False,194,$$,4.0,"['pickup', 'delivery']",40.70769,-74.00220999999998,POINT (-74.00220999999998 40.70769),80,1.0,Manhattan,061,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['breakfast_brunch', 'coffee', 'sandwiches']"
s-Fg5eHqv4VCAn2ANkHiZA,Leo's Bagels,leos-bagels-new-york,False,869,$,3.5,"['pickup', 'delivery']",40.7048928861349,-74.00972180481841,POINT (-74.00972180481841 40.7048928861349),80,1.0,Manhattan,061,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['bagels', 'breakfast_brunch', 'coffee']"
aZ0S4F4RG3b4sYkkZbzwkw,PROOF Coffee Roasters,proof-coffee-roasters-new-york,False,107,$,4.5,['pickup'],40.709487,-74.008651,POINT (-74.008651 40.709487),80,1.0,Manhattan,061,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['cafes', 'coffee', 'desserts']"
l29pVn4RfU9xYMggiIVOcg,R & R Coffee,r-and-r-coffee-new-york,False,208,$,4.0,[],40.7089119,-74.00547790000002,POINT (-74.00547790000002 40.7089119),80,1.0,Manhattan,061,MN25,Battery Park City-Lower Manhattan,19014298.8996,43738.4962191,"['bagels', 'coffee']"
