,id,name,alias,is_closed,categories,review_count,price,rating,transactions,latitude,longitude
0,lWOkeS-wV4no8qqA9OwwEg,Doughnut Plant,doughnut-plant-new-york-6,False,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3213,$$,4.5,"['pickup', 'delivery']",40.7163944930004,-73.9886098620298
1,UZViRVpxNZvOM5KarmbT1g,Sweet Moment,sweet-moment-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'waffles', 'title': 'Waffles'}]",822,$$,4.5,[],40.71763,-73.99714
2,nOCjslrdcKBQQYgD5qUs9Q,Kam Hing Coffee Shop,kam-hing-coffee-shop-new-york-2,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",645,$,4.5,[],40.7182480993847,-73.9990044118685
3,hGo9KArKThuOKxNbwmNpoA,Ruby's Cafe,rubys-cafe-new-york-2,False,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",1190,$$,4.0,"['pickup', 'delivery']",40.7223288,-73.996326
4,0rQz8mkleT62eUkiAVs4UA,Russ & Daughters Cafe,russ-and-daughters-cafe-new-york-5,False,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'delis', 'title': 'Delis'}]",1004,$$,4.0,[],40.7196253171697,-73.9895758930263
5,PWsU_ORsfcjeeUqocm9vQg,Petee's Pie Company,petees-pie-company-new-york,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",743,$,4.5,"['pickup', 'delivery']",40.7192158508607,-73.9912822511308
6,OiqGAhC5EQXb1CaNxxvfBQ,Harney & Sons SoHo,harney-and-sons-soho-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",734,$$,4.5,[],40.7214398332376,-73.9994008558221
7,ikazsJps1k-Br2FbunwCtg,Spot Dessert Bar,spot-dessert-bar-new-york-2,False,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",2981,$$,4.0,"['pickup', 'delivery']",40.72939,-73.98892
8,AYjVpQ5jYz5gJJqXh_B_CA,Teado Tea Shop,teado-tea-shop-new-york-6,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",349,$,4.5,[],40.7172143,-73.9949616
9,8zIXMsbcDS7kqH8N-09zLg,Cha Cha Matcha,cha-cha-matcha-new-york-8,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",907,$$,4.0,[],40.720066,-73.996261
10,-8nEZ20KDfr4PPH47MrAOA,La Colombe Coffee,la-colombe-coffee-new-york-2,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",670,$$,4.5,[],40.72396,-73.99643
11,6xPlSpyxE3PLJVeRvt2BwQ,Yaya Tea Garden,yaya-tea-garden-new-york-3,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",480,$,4.0,"['pickup', 'delivery']",40.7162999,-73.99496
12,pimuUR-TEHIjUla3S3jemQ,Coffee Project New York,coffee-project-new-york-new-york-3,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",679,$$,4.5,[],40.72699,-73.98922
13,7Qvh0oFRsoqrO9qNlcMKXQ,Saigon Shack,saigon-shack-new-york,False,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'salad', 'title': 'Salad'}]",2384,$,4.0,"['pickup', 'delivery']",40.72969,-74.000629
14,b92EVHuzG-7uv37fQU9jew,McNally Jackson,mcnally-jackson-new-york,False,"[{'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",431,$$,4.5,[],40.72339,-73.99598
15,kuKSvCZDFrgOrY-dcrOefg,Round K,round-k-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bagels', 'title': 'Bagels'}]",367,$$,4.5,"['pickup', 'delivery']",40.7159638,-73.9917406
16,0hkTO8W3g3r5p27XRKxJRw,La Bella Ferrara Cafe,la-bella-ferrara-cafe-new-york,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",455,$,4.0,[],40.7173118,-73.9982466
17,HUlbrPvAr6sXuBfp5z1MWA,Urban Backyard,urban-backyard-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",149,$$,5.0,"['pickup', 'delivery']",40.72077,-73.99646
18,m8UUM6DjMgXtH_qKzo9LBA,Golden Steamer,golden-steamer-new-york,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",336,$,4.0,[],40.71875,-73.99672
19,Qv55durebiw0UMYaK29Y5w,Macaron Parlour,macaron-parlour-new-york-3,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'macarons', 'title': 'Macarons'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",397,$$,4.0,"['pickup', 'delivery']",40.71551,-73.99022
20,ip733nbgjaMMazfQ-Ibhgg,Fiat Cafe,fiat-cafe-new-york,False,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",577,$$,4.0,"['pickup', 'restaurant_reservation', 'delivery']",40.721433,-73.995689
21,jzQNE09rRKz8Ou-bEdEY1Q,The Grey Dog - Nolita,the-grey-dog-nolita-new-york-3,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",586,$$,4.0,"['pickup', 'delivery']",40.7229699,-73.99576
22,aafj0sUR__011Dm5EZ_TFg,Bibble & Sip,bibble-and-sip-new-york-5,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",164,$,4.5,[],40.71796,-73.99761
23,FeVmZXCk9y7Gff48e79AVA,MarieBelle,mariebelle-new-york-3,False,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gelato', 'title': 'Gelato'}]",507,$$$,4.0,"['pickup', 'delivery']",40.7232107708636,-74.002450627852
24,wxlMX0tqhl8jK-FOt_1S-A,Kung Fu Tea,kung-fu-tea-new-york-31,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",386,$,4.0,[],40.717113,-73.994558
25,z9sRnN1gPyxz9SJ52XDWoQ,Chobani SoHo,chobani-soho-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}]",655,$,4.5,['delivery'],40.7256895490098,-74.0010523796082
26,9_PfzNxJP2iqqJs8hDubgw,Boba Guys,boba-guys-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",667,$,4.0,[],40.720657,-73.984542
27,tJY11BoV6Epe2MmV6o7L9w,The Dough Club,the-dough-club-new-york,False,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",235,,4.0,"['pickup', 'delivery']",40.7179112,-73.99887
28,Aa1hpwN_4HT7dQuolJexGw,Little Cupcake Bakeshop,little-cupcake-bakeshop-new-york-2,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",926,$$,3.5,[],40.72291,-73.9948299
29,aQFuzYc21Li_d-eXgVIACg,Juicy Spot Cafe,juicy-spot-cafe-new-york-2,False,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",241,$$,4.5,[],40.7147999,-73.998629
30,jDLKMWhHACb5w1DDtnW9ag,Happy Bones NYC,happy-bones-nyc-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",276,$$,4.0,[],40.720726,-73.9970474
31,Da9aNH6kW3fv4mTzqx3yPw,Caffe Palermo,caffe-palermo-new-york-2,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}]",559,$$,3.5,"['pickup', 'delivery']",40.7189596,-73.9972725
32,Toe219x40Dtq71_HOQ1OOg,La Colombe Coffee,la-colombe-coffee-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",356,$$,4.0,[],40.719941,-74.003781
33,9HkUue6kUfTIQUlLynWLMQ,Bosie,bosie-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",939,$$,4.0,"['pickup', 'delivery']",40.7277403,-73.9995539
34,GlPJPpKvPR4d8dmcSEYpdA,Takahachi Bakery,takahachi-bakery-new-york,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",901,$$,4.0,[],40.71393,-74.00822
35,mIhqKMgru4002wfrVW-Gfw,ChikaLicious Dessert Bar,chikalicious-dessert-bar-new-york-3,False,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1320,$$,4.0,"['pickup', 'delivery']",40.72964,-73.98626
36,NyFXsvNhwCwkqVfmCU5LJw,Van Leeuwen Ice Cream,van-leeuwen-ice-cream-new-york-23,False,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",950,$$,4.0,"['pickup', 'delivery']",40.7277,-73.98768
37,fiVtLDD20uyMh_qiAKyZGA,Roasting Plant,roasting-plant-new-york-4,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",272,$,4.0,[],40.71781,-73.99051
38,jsJdz6pvyYZjtut9vkUwBw,Yaya Tea Garden,yaya-tea-garden-new-york-6,False,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",257,$,4.0,"['pickup', 'delivery']",40.7192268371582,-73.9962768554688
39,Rs196agFk9VEW2mHrOwpvw,12 Corners,12-corners-new-york-4,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",158,$,4.5,[],40.7180405,-73.9972076
40,S-WdvEU1X7J33whXWk1zmw,MUD,mud-new-york-3,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",1168,$$,4.0,[],40.72905,-73.98668
41,vZevXSC1w27dEvXc2EHCEg,Good Thanks NYC,good-thanks-nyc-new-york,False,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",165,$$,4.5,"['pickup', 'delivery']",40.71972,-73.98952
42,m7XXpcFjQjjEd2YJeqplcw,Bonsai Kakigōri,bonsai-kakigōri-new-york-3,False,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",142,$,4.5,"['pickup', 'delivery']",40.721372,-73.987934
43,YhOmfXTPu_QRNT3azAu6wA,La Colombe Coffee,la-colombe-coffee-new-york-4,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",561,$$,4.0,[],40.728221,-73.993165
44,_Rf1-QjWIAhjc33twu7u3w,Polosud Gelato Coffee Pastries,polosud-gelato-coffee-pastries-new-york,False,"[{'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",65,$,5.0,"['pickup', 'delivery']",40.71993,-73.99584
45,hyQ-1CEn9dHZfdP0PSaMTg,Porto Rico Importing Company,porto-rico-importing-company-new-york-2,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'candy', 'title': 'Candy Stores'}, {'alias': 'herbsandspices', 'title': 'Herbs & Spices'}]",452,$,4.5,"['pickup', 'delivery']",40.729492,-74.001621
46,yUTsVnUME9zzrex1qmregw,Caffe Vita Lower East Side,caffe-vita-lower-east-side-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",180,$$,4.5,[],40.7196994,-73.9884539
47,OPiO2ZuK4M2f55qmuNfWUQ,Whistle & Fizz,whistle-and-fizz-new-york-4,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",211,$,5.0,[],40.7307100207,-73.994362572
48,u0bYCPlbJ85_lDjnZQ_e3w,Kaigo Coffee Room,kaigo-coffee-room-new-york-4,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",153,$$,4.5,[],40.7187029822397,-74.0004725370878
49,2oScriyUCdE426Kgv0DC9w,Bluestockings,bluestockings-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bookstores', 'title': 'Bookstores'}]",172,$$,4.5,[],40.72139,-73.9889199
50,U-VF6WSAWTN_6iDpWd5kqw,V-Nam Cafe,v-nam-cafe-new-york,False,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",471,$,4.0,"['pickup', 'delivery']",40.7233696141088,-73.9881201811982
51,Zc7Jbuwe3XO-EaVXIh_TYQ,Banter,banter-new-york,False,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'australian', 'title': 'Australian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",429,$$,4.5,"['pickup', 'delivery']",40.72787,-74.0010999
52,2buX7P8YIqcrHSKtqwm92g,Kossar's,kossars-new-york,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",515,$,3.5,"['pickup', 'delivery']",40.71641,-73.98879
53,uwRC0U8ce5DQEr9GclH3EQ,Sun's Organic Garden,suns-organic-garden-new-york-2,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'herbalshops', 'title': 'Herbal Shops'}]",129,$$,4.5,[],40.71563,-73.99874
54,iL9U6DG4ZdPrnMhXeSPIzA,JOE & THE JUICE,joe-and-the-juice-new-york,False,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",360,$,3.5,"['pickup', 'delivery']",40.7226396,-73.9973777
55,7rxg-tWPc1jK7Cikn5R86g,Hi-Collar,hi-collar-new-york-2,False,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bars', 'title': 'Bars'}]",591,$$,4.0,"['pickup', 'delivery']",40.7293077268171,-73.9859368048935
56,c6UUcUTbwbk0kOpF6jVOJQ,The Doughnut Project,the-doughnut-project-new-york,False,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",457,$,4.5,[],40.731151,-74.003547
57,VCqNjupCWZ5INzOcyBMJSg,The Grey Dog - Union Square,the-grey-dog-union-square-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",1055,$$,4.0,"['pickup', 'delivery']",40.733828,-73.993052
58,cO9E0n9ulzJ6eZ4TKrFx1A,Mille-Feuille Bakery,mille-feuille-bakery-new-york-2,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",472,$$,4.0,"['pickup', 'delivery']",40.72933,-73.99808
59,V81lasO1io2Qs6lNnOBn-g,Charley St,charley-st-new-york,False,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",121,$$,4.5,"['pickup', 'delivery']",40.72093,-73.99548
60,9ZnOMUYyghQ0Ez_asQMHtA,Classic Coffee Shop,classic-coffee-shop-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",44,$,5.0,[],40.71568,-73.99079
61,zda6zyX1g8vvzNiHDutzNg,Van Leeuwen Ice Cream,van-leeuwen-ice-cream-new-york-6,False,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",482,$$,4.5,"['pickup', 'delivery']",40.7344208102318,-74.0012722836729
62,rd0VGG_d_qNp_aBW_HJM4w,Third Rail Coffee,third-rail-coffee-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",469,$,4.0,[],40.72994,-73.99959
63,1Mqydw0kcU_dgRgsWpo_7g,OatMeals,oatmeals-new-york-3,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",401,$,4.5,"['pickup', 'delivery']",40.730389,-74.000533
64,uk34HIU-ILX2A-FRs1Or3g,Kaffe 1668 South,kaffe-1668-south-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",690,$$,4.0,"['pickup', 'delivery']",40.715171,-74.010925
65,IzPQJFt_W76noJR1cGCiYQ,Kung Fu Tea,kung-fu-tea-new-york-2,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",311,$,3.5,[],40.71777,-73.9998899
66,P4HX6tjQQK4gbdn_d0cGTw,Ground Support,ground-support-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",510,$,4.0,[],40.7241968559678,-74.0020576327145
67,pzqb1u_GeU-vkrk_KdFieQ,Brooklyn Roasting Company,brooklyn-roasting-company-brooklyn-2,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",524,$$,4.0,[],40.704228,-73.986241
68,h6qbszNgXgjj9Lrb62m-9w,The Uncommons,the-uncommons-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tabletopgames', 'title': 'Tabletop Games'}]",372,$,4.0,[],40.72933,-73.99865
69,MFB3OOo5ZQxfCAYEDa8ZFA,Gasoline Alley Coffee,gasoline-alley-coffee-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",259,$$,4.0,[],40.725419,-73.994874
70,prQUP_jDq72ll8jf__TK_w,Black Cat LES,black-cat-les-new-york-2,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",296,$,4.0,"['pickup', 'delivery']",40.719129,-73.984509
71,kSNAky2m13fG4Y3Q0arqFg,Everyman Espresso,everyman-espresso-new-york-2,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",171,$$,4.0,[],40.7213607,-74.0044096
72,kA98xP8HiJ_-fVaM7RECLw,Laughing Man Coffee & Tea,laughing-man-coffee-and-tea-new-york-3,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",231,$$,4.5,[],40.71731,-74.01016
73,SZXOfQbLyF3C5GwYBj6VvA,Saltwater Coffee,saltwater-coffee-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",210,$$,4.5,[],40.7304578,-73.9839175
74,IKB1DhFCLFY98mTt_l6u2A,Stumptown Coffee Roasters,stumptown-coffee-roasters-new-york-2,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",430,$$,4.0,[],40.7328193931365,-73.9979619990999
75,moo7CuKs4djrUCMHs4G_uQ,Café Integral,café-integral-new-york-2,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",85,$$,4.0,['pickup'],40.720384,-73.995213
76,V4kHBho4ZiNdbuztgn0LWQ,Cafe Grumpy,cafe-grumpy-new-york-6,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",120,$,4.0,[],40.71512,-73.99015
77,AiJ57vdvqBG431_eeDE8_w,Caffe Roma Pastry,caffe-roma-pastry-new-york,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",307,$$,3.5,[],40.7202399,-73.99681
78,MN17Htz75s1aZvO5nltzPA,Haven Cafe,haven-cafe-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",54,$,4.5,[],40.71885,-73.99668
79,mR8MfMcFNgEukDG08I2aDQ,Ludlow Coffee Supply,ludlow-coffee-supply-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",219,$,4.0,[],40.721668,-73.987274
80,nZhpUWlVygHyIxvLCf_TvQ,Blue Stripes Cacao Shop,blue-stripes-cacao-shop-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",333,$$,4.5,"['pickup', 'delivery']",40.73464,-73.9929
81,qzdCvtgpCDjNVV_zRJB5EQ,Voyager Espresso,voyager-espresso-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",130,$,4.5,"['pickup', 'delivery']",40.708872,-74.006695
82,KEyhIMAUpj7cceOvG9C1sA,Kabisera,kabisera-new-york-2,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'themedcafes', 'title': 'Themed Cafes'}]",66,$,4.5,"['pickup', 'delivery']",40.72088,-73.98981
83,xKgh4ZcjY5fTmXTvYVrsbw,Cafe Belle,cafe-belle-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",61,$,4.5,"['pickup', 'delivery']",40.72437,-73.99509
84,aAqdmE9QFLLQsYDMibtbJA,Mama Eatery,mama-eatery-new-york,False,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",126,$,4.0,"['pickup', 'delivery']",40.71503,-73.99956
85,wWhZvkaFrntlSf1CWvD1Zw,Cafe Patoro,cafe-patoro-new-york,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",170,$,4.5,"['pickup', 'delivery']",40.7072720974983,-74.0023160353303
86,5WdsgeCz2WwN57B-eYZi7w,The Grey Dog,the-grey-dog-new-york-6,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",319,$$,4.0,"['pickup', 'delivery']",40.729998660113,-74.0038951001712
87,ZnJZ8F17rLIZ3JbJQ2admw,Grounded,grounded-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",726,$,4.0,['delivery'],40.73806,-74.0034
88,oWFl4gLa9Pd67O6C9z8NeQ,Matchaful,matchaful-new-york-5,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",69,$$,4.5,[],40.72109,-74.00398
89,18-qEPtsL2lbZH4ianmicg,The Granddaddy,the-granddaddy-new-york-2,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",111,$$,4.0,[],40.71782,-73.992
90,di8nRIJqHeXR3Sf9qdKPQQ,McNulty's Tea & Coffee Co,mcnultys-tea-and-coffee-co-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",235,$$,4.5,[],40.7334023,-74.0049927
91,2qGA2wu_MYpjUKxzpmQbBg,OddFellows Ice Cream,oddfellows-ice-cream-new-york-3,False,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",87,$$,4.0,[],40.72458,-73.99445
92,z6tXIo_91n3GiBM-ySsgIQ,Kung Fu Tea,kung-fu-tea-new-york-35,False,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",244,$,4.5,['delivery'],40.72885,-73.98857
93,wChiaTqbEpLNARNpxgo2lg,Atlas Cafe & Bakery,atlas-cafe-and-bakery-new-york-2,False,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",459,$,3.5,"['pickup', 'delivery']",40.7265019577728,-73.9894421246318
94,Smj-UqUvNFneHKkuZ0BN7A,Kona Coffee and Company,kona-coffee-and-company-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'cafes', 'title': 'Cafes'}]",116,$$,4.5,"['pickup', 'delivery']",40.72587,-73.98988
