id,name,alias,is_closed,categories,review_count,price,rating,transactions,latitude,longitude
SV-IM3gOw5oyoYZttoTUcg,Pret A Manger,pret-a-manger-new-york-95,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",1,,2.0,[],40.75695,-73.97446
TuRPkrvAut11wfz1N3Sm7Q,Levain Bakery,levain-bakery-new-york-5,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",536,$$,4.5,[],40.781532,-73.979286
JaFHhBaCNRJYaGW9zeFQCQ,Beard Papa's,beard-papas-new-york,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",811,$,4.5,"['delivery', 'pickup']",40.7822263,-73.9811905
icqOzQ93InjnlM9MlS8tYw,Romeo and Juliet Colombian Coffee,romeo-and-juliet-colombian-coffee-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'desserts', 'title': 'Desserts'}]",230,$$,4.0,"['delivery', 'pickup']",40.760838,-73.99785899999998
dAoDMvczet_r65mjBSQnJA,Corner Slice,corner-slice-new-york,False,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",106,$,4.0,"['delivery', 'pickup']",40.7623377,-73.9967579
tmuHs6fSAUygPyRZUF-rEA,Pier i Cafe,pier-i-cafe-new-york,False,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",399,$$,4.0,[],40.779853,-73.98868900000002
fPQ2eE9lm8tc87O5-GLjyA,Mille-Feuille Bakery,mille-feuille-bakery-new-york-3,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",273,$$,4.5,"['delivery', 'pickup']",40.782347232689396,-73.9811467006803
0sXTHdwbJ_TEZq2WNjmGXw,Irving Farm New York,irving-farm-new-york-new-york-10,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",569,$$,4.0,"['pickup', 'delivery']",40.78334,-73.97952
1Au-74qnl8CTmQ9NBscSRA,Box Kite Coffee,box-kite-coffee-new-york-4,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]",143,$,4.0,[],40.77763,-73.98003
H2_mpDKae_hILgi0AG_9_A,Tap NYC,tap-nyc-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'creperies', 'title': 'Creperies'}]",185,$$,4.0,"['pickup', 'delivery']",40.7776844415719,-73.97845698246441
ByBZ2UskVgZftg1JlG_w2w,Joe Coffee Company,joe-coffee-company-new-york-9,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",116,$,4.0,[],40.77507979999999,-73.9803673
IJ2D-ZYk6zuxUBJo7pZFEA,Boule & Cherie,boule-and-cherie-new-york,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",101,$,4.0,[],40.77613400237379,-73.98370056338109
oW6ZKzXpygrr1QqU_BDjGw,The Sensuous Bean,the-sensuous-bean-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",87,$$,4.0,[],40.7756488770247,-73.9787799865007
OzTV2KPKRNToqFHqrswbkQ,Parker,parker-west-new-york-4,False,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",53,$,4.5,['delivery'],40.78953,-74.00531
hq09sqXaYiEogbTrrJ9X5g,Da Capo Columbus,da-capo-columbus-new-york,False,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",117,$$,4.0,"['pickup', 'delivery']",40.77972000000001,-73.97752
L19rzdAtcFCkYBheLYsIpw,Easy Victor Cafe,easy-victor-cafe-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",10,$$,5.0,[],40.75765896971721,-73.99818425824579
6M_cl4-twLNWCHrhskyUHw,Paris Baguette,paris-baguette-new-york-9,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",108,$,3.5,[],40.7775121322281,-73.98259819492141
tNecauWa3jNwDiVMA4okgg,Black Press Coffee,black-press-coffee-new-york-3,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",45,,4.5,[],40.77802,-73.97855
jW4PUFUQnarsH9K2JgiKuw,Bluestone Lane,bluestone-lane-new-york-25,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",128,$$,4.0,"['pickup', 'delivery']",40.78365,-73.97773000000002
ixOwMIB5MjlRSPzaSzOJuw,Van Leeuwen Ice Cream,van-leeuwen-ice-cream-new-york-10,False,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",128,$$,3.5,"['pickup', 'delivery']",40.78493,-73.97739
VNZ661bD28qh5PcFlp6g4g,Oslo Coffee Roasters,oslo-coffee-roasters-new-york-3,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",12,,4.5,"['pickup', 'delivery']",40.760563,-73.9990623
6PQ7CdBJQxQV4E9GO1fA5g,Zucker's Bagels & Smoked Fish,zuckers-bagels-and-smoked-fish-new-york-7,False,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}]",262,$$,2.5,"['pickup', 'delivery']",40.777805091808,-73.9782338216901
CFr-TaXH30c24HSUuNCHaw,Giacomo’s,giacomo-s-new-york,False,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'soup', 'title': 'Soup'}]",36,$,4.0,[],40.7798373168,-73.9841007511
U3AGJ64q2lbrrIULenEnNw,JOE & THE JUICE,joe-and-the-juice-new-york-20,False,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",85,$$,3.5,"['pickup', 'delivery']",40.7769,-73.97894000000002
v23SVmEW9Mr3fM2M-wV8aQ,Recolte,recolte-new-york-2,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",186,$$,4.0,[],40.78013,-73.98074
-E3r_InhWrlO54Bq71f0RA,Joe Coffee Company,joe-coffee-company-new-york-15,False,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",20,$$,4.0,[],40.77899,-73.98112990000001
c5m1kD5SY0OvMRSZA1pgGw,Starbucks,starbucks-west-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",48,$$,3.5,['delivery'],40.782998,-74.007059
y5h_kxUzXex0ReHZ78Pggg,Juice Press,juice-press-new-york-21,False,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",40,$$,3.0,"['pickup', 'delivery']",40.7765,-73.97924
M6TVzSidjROLuHxShZNg7A,Starbucks,starbucks-new-york-165,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",66,$$,3.0,[],40.784952,-73.97882800000002
4uD_21UcjZvqji0okFDlZw,Laisha's Coffee Shop,laishas-coffee-shop-west-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'burgers', 'title': 'Burgers'}]",7,,5.0,[],40.78202760977229,-74.0124044939876
ZEu99FBV8JcKMD0is45vnQ,Starbucks,starbucks-new-york-426,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",81,$$,2.0,[],40.777769,-73.9826259238683
H5QbpyEEOAvf4I_JTDwVlw,Starbucks,starbucks-new-york-206,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",54,$,2.5,[],40.781017,-73.981018
qhgoXmDpImu7ivQ6c62Txg,Starbucks,starbucks-new-york-480,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",33,$$,2.5,[],40.774855,-73.984146
Ejo9NKkOJFuOAL7fZoEKdA,Starbucks,starbucks-new-york-198,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",31,$$,2.5,[],40.777922,-73.9782008
TkEdRi5u42y-uP24i8Qcnw,JOE & THE JUICE,joe-and-the-juice-new-york-34,False,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",30,$,2.5,"['pickup', 'delivery']",40.78132,-73.97944
nR5mZNG1QQ5dVUIqKN8Rkg,Starbucks,starbucks-new-york-595,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,,5.0,[],40.761514,-73.997399
VMPPLl2--YSifpgDlvuIYA,Dunkin',dunkin-new-york-143,False,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",23,$,2.5,['delivery'],40.7781372070312,-73.9812393188477
b76loZR_fBNCcy99Ezh1bw,Patis,patis-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4,,4.5,"['pickup', 'delivery']",40.782171270882,-73.980416231626
BOeb0FFF2XJqDjkdaBwVlA,Blue Bottle Coffee,blue-bottle-coffee-new-york-16,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",28,,4.0,[],40.7793056,-73.9809228
0HfEodVz4GmQ53P0oo8OLg,Starbucks,starbucks-new-york-360,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",25,$$,1.5,[],40.757815,-74.002465
8NxK0xPeUKgjtczi9DUDwA,Starbucks,starbucks-new-york-499,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5,,3.0,[],40.773019,-73.979878
fblxRIHUIKclHo40c4b_CQ,Dunkin',dunkin-weehawken,False,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5,$,2.5,['delivery'],40.77710334383711,-74.011491201818
j5OOFgQ6P2-1Mp3D9g-8VA,Dunkin',dunkin-new-york-79,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",2,$,3.0,['delivery'],40.78153,-73.9791
tU1qsEoewGzrfURl3fwPxQ,City of Saints Coffee Roasters,city-of-saints-coffee-roasters-new-york-5,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,,1.0,[],40.7561300001247,-74.002769999821
zhen0nbIVBVJaA2xGFIPBQ,Le Pain Quotidien,le-pain-quotidien-new-york-170,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",1,,1.0,[],40.77918,-73.98149000000002
